M_CD,UP_TIME,POWER,TEMP,ERR_CD
"1042",44,904,251,"0"
"1042",45,904,251,"0"
"1042",46,903,251,"0"
"1042",47,902,252,"0"
"1042",48,902,251,"0"
"1042",49,901,251,"0"
"1042",50,899,252,"0"
"1042",51,899,251,"0"
"1042",52,897,251,"0"
"1042",53,894,251,"0"
"1042",54,892,252,"0"
"1042",55,891,251,"0"
"1042",56,891,251,"0"
"1042",57,889,252,"0"
"1042",58,889,251,"0"
"1042",59,887,252,"0"
"1042",60,882,251,"0"
"1042",61,880,252,"0"
"1042",62,880,251,"0"
"1042",63,877,252,"0"
"1042",64,877,252,"0"
"1042",65,874,251,"0"
"1042",66,873,252,"0"
"1042",67,867,252,"0"
"1042",68,861,252,"0"
"1043",0,948,250,"0"
"1043",1,944,250,"0"
"1043",2,941,251,"0"
"1043",3,941,251,"0"
"1043",4,941,250,"0"
"1043",5,940,250,"0"
"1043",6,940,250,"0"
"1043",7,938,251,"0"
"1043",8,937,250,"0"
"1043",9,936,250,"0"
"1043",10,936,250,"0"
"1043",11,934,251,"0"
"1043",12,932,251,"0"
"1043",13,932,250,"0"
"1043",14,932,250,"0"
"1043",15,931,250,"0"
"1043",16,930,251,"0"
"1043",17,929,250,"0"
"1043",18,928,251,"0"
"1043",19,928,250,"0"
"1043",20,926,251,"0"
"1043",21,926,251,"0"
"1043",22,926,251,"0"
"1043",23,925,251,"0"
"1043",24,924,252,"0"
"1043",25,924,251,"0"
"1043",26,924,250,"0"
"1043",27,922,251,"0"
"1043",28,922,251,"0"
"1043",29,922,251,"0"
"1043",30,918,251,"0"
"1043",31,917,250,"0"
"1043",32,916,251,"0"
"1043",33,913,251,"0"
"1043",34,909,251,"0"
"1043",35,908,251,"0"
"1043",36,908,251,"0"
"1043",37,907,251,"0"
"1043",38,907,251,"0"
"1043",39,907,250,"0"
"1043",40,906,251,"0"
"1043",41,904,252,"0"
"1043",42,902,252,"0"
"1043",43,900,251,"0"
"1043",44,899,252,"0"
"1043",45,898,251,"0"
"1043",46,897,251,"0"
"1043",47,896,251,"0"
"1043",48,891,252,"0"
"1043",49,890,252,"0"
"1043",50,887,252,"0"
"1043",51,887,252,"0"
"1043",52,882,251,"0"
"1043",53,880,251,"0"
"1043",54,878,252,"0"
"1043",55,878,252,"0"
"1043",56,877,252,"0"
"1043",57,876,252,"0"
"1043",58,872,252,"0"
"1043",59,870,252,"0"
"1043",60,865,252,"0"
"1044",0,943,250,"0"
"1044",1,943,250,"0"
"1044",2,942,250,"0"
"1044",3,941,250,"0"
"1044",4,941,250,"0"
"1044",5,940,250,"0"
"1044",6,940,250,"0"
"1044",7,939,250,"0"
"1044",8,939,250,"0"
"1044",9,937,251,"0"
"1044",10,936,251,"0"
"1044",11,936,251,"0"
"1044",12,936,250,"0"
"1044",13,936,250,"0"
"1044",14,935,250,"0"
"1044",15,934,251,"0"
"1044",16,932,250,"0"
"1044",17,931,250,"0"
"1044",18,930,251,"0"
"1044",19,930,250,"0"
"1044",20,930,250,"0"
"1044",21,928,251,"0"
"1044",22,927,251,"0"
"1044",23,926,251,"0"
"1044",24,926,250,"0"
"1044",25,924,251,"0"
"1044",26,924,251,"0"
"1044",27,924,251,"0"
"1044",28,923,251,"0"
"1044",29,923,251,"0"
"1044",30,921,251,"0"
"1044",31,921,251,"0"
"1044",32,921,251,"0"
"1044",33,920,251,"0"
"1044",34,919,251,"0"
"1044",35,919,251,"0"
"1044",36,918,251,"0"
"1044",37,916,251,"0"
"1044",38,916,251,"0"
"1044",39,913,251,"0"
"1044",40,909,251,"0"
"1044",41,909,251,"0"
"1044",42,907,251,"0"
"1044",43,905,251,"0"
"1044",44,905,251,"0"
"1044",45,904,251,"0"
"1044",46,902,252,"0"
"1044",47,901,251,"0"
"1044",48,901,251,"0"
"1044",49,899,252,"0"
"1044",50,899,251,"0"
"1044",51,896,252,"0"
"1044",52,895,252,"0"
"1044",53,892,252,"0"
"1044",54,891,251,"0"
"1044",55,890,251,"0"
"1044",56,882,252,"0"
"1044",57,874,252,"0"
"1044",58,873,252,"0"
"1044",59,871,252,"0"
"1044",60,870,252,"0"
"1044",61,867,252,"0"
"1044",62,867,252,"0"
"1044",63,866,252,"0"
"1045",0,945,250,"0"
"1045",1,942,251,"0"
"1045",2,942,250,"0"
"1045",3,940,250,"0"
"1045",4,938,250,"0"
"1045",5,936,251,"0"
"1045",6,936,250,"0"
"1045",7,935,250,"0"
"1045",8,935,250,"0"
"1045",9,934,251,"0"
"1045",10,934,251,"0"
"1045",11,934,250,"0"
"1045",12,934,250,"0"
"1045",13,933,251,"0"
"1045",14,933,250,"0"
"1045",15,932,251,"0"
"1045",16,931,251,"0"
"1045",17,931,250,"0"
"1045",18,930,251,"0"
"1045",19,929,251,"0"
"1045",20,928,251,"0"
"1045",21,927,251,"0"
"1045",22,923,251,"0"
"1045",23,923,251,"0"
"1045",24,921,251,"0"
"1045",25,921,251,"0"
"1045",26,921,251,"0"
"1045",27,920,252,"0"
"1045",28,920,251,"0"
"1045",29,917,251,"0"
"1045",30,916,251,"0"
"1045",31,914,251,"0"
"1045",32,914,250,"0"
"1045",33,913,251,"0"
"1045",34,911,251,"0"
"1045",35,908,251,"0"
"1045",36,907,252,"0"
"1045",37,907,251,"0"
"1045",38,904,251,"0"
"1045",39,899,251,"0"
"1045",40,897,251,"0"
"1045",41,894,251,"0"
"1045",42,893,251,"0"
"1045",43,892,252,"0"
"1045",44,891,252,"0"
"1045",45,890,251,"0"
"1045",46,888,251,"0"
"1045",47,885,252,"0"
"1045",48,879,252,"0"
"1045",49,879,252,"0"
"1045",50,876,252,"0"
"1045",51,876,251,"0"
"1045",52,875,252,"0"
"1045",53,874,252,"0"
"1045",54,872,252,"0"
"1045",55,872,252,"0"
"1045",56,870,252,"0"
"1045",57,869,252,"0"
"1045",58,866,252,"0"
"1046",0,946,250,"0"
"1046",1,944,250,"0"
"1046",2,942,250,"0"
"1046",3,942,250,"0"
"1046",4,941,250,"0"
"1046",5,940,250,"0"
"1046",6,940,250,"0"
"1046",7,939,250,"0"
"1046",8,939,250,"0"
"1046",9,937,250,"0"
"1046",10,934,250,"0"
"1046",11,933,251,"0"
"1046",12,933,250,"0"
"1046",13,933,250,"0"
"1046",14,933,250,"0"
"1046",15,932,251,"0"
"1046",16,932,251,"0"
"1046",17,932,250,"0"
"1046",18,930,251,"0"
"1046",19,929,251,"0"
"1046",20,929,251,"0"
"1046",21,929,250,"0"
"1046",22,928,251,"0"
"1046",23,928,251,"0"
"1046",24,928,251,"0"
"1046",25,928,251,"0"
"1046",26,927,251,"0"
"1046",27,926,251,"0"
"1046",28,925,251,"0"
"1046",29,925,251,"0"
"1046",30,924,250,"0"
"1046",31,924,250,"0"
"1046",32,923,251,"0"
"1046",33,923,250,"0"
"1046",34,921,252,"0"
"1046",35,918,251,"0"
"1046",36,918,251,"0"
"1046",37,918,251,"0"
"1046",38,916,251,"0"
"1046",39,916,251,"0"
"1046",40,915,251,"0"
"1046",41,915,251,"0"
"1046",42,915,251,"0"
"1046",43,915,251,"0"
"1046",44,914,251,"0"
"1046",45,913,251,"0"
"1046",46,912,252,"0"
"1046",47,912,251,"0"
"1046",48,912,251,"0"
"1046",49,911,251,"0"
"1046",50,911,250,"0"
"1046",51,908,251,"0"
"1046",52,907,250,"0"
"1046",53,906,252,"0"
"1046",54,905,252,"0"
"1046",55,904,251,"0"
"1046",56,903,251,"0"
"1046",57,903,251,"0"
"1046",58,902,251,"0"
"1046",59,902,251,"0"
"1046",60,901,251,"0"
"1046",61,901,251,"0"
"1046",62,898,251,"0"
"1046",63,897,252,"0"
"1046",64,897,251,"0"
"1046",65,895,251,"0"
"1046",66,895,251,"0"
"1046",67,894,251,"0"
"1046",68,893,252,"0"
"1046",69,893,251,"0"
"1046",70,892,251,"0"
"1046",71,890,251,"0"
"1046",72,888,252,"0"
"1046",73,881,252,"0"
"1046",74,879,252,"0"
"1046",75,878,252,"0"
"1046",76,877,252,"0"
"1046",77,876,252,"0"
"1046",78,874,252,"0"
"1046",79,872,252,"0"
"1046",80,870,252,"0"
"1047",0,947,250,"0"
"1047",1,945,250,"0"
"1047",2,944,250,"0"
"1047",3,943,250,"0"
"1047",4,943,250,"0"
"1047",5,941,250,"0"
"1047",6,941,250,"0"
"1047",7,940,250,"0"
"1047",8,939,250,"0"
"1047",9,937,250,"0"
"1047",10,936,251,"0"
"1047",11,935,251,"0"
"1047",12,935,251,"0"
"1047",13,934,251,"0"
"1047",14,934,251,"0"
"1047",15,934,250,"0"
"1047",16,933,250,"0"
"1047",17,932,251,"0"
"1047",18,932,251,"0"
"1047",19,932,251,"0"
"1047",20,932,251,"0"
"1047",21,931,251,"0"
"1047",22,930,251,"0"
"1047",23,929,251,"0"
"1047",24,928,251,"0"
"1047",25,928,250,"0"
"1047",26,928,250,"0"
"1047",27,927,250,"0"
"1047",28,926,251,"0"
"1047",29,925,251,"0"
"1047",30,924,251,"0"
"1047",31,922,251,"0"
"1047",32,921,251,"0"
"1047",33,921,251,"0"
"1047",34,921,250,"0"
"1047",35,920,251,"0"
"1047",36,920,251,"0"
"1047",37,920,251,"0"
"1047",38,920,251,"0"
"1047",39,920,251,"0"
"1047",40,919,250,"0"
"1047",41,918,251,"0"
"1047",42,915,251,"0"
"1047",43,914,251,"0"
"1047",44,913,252,"0"
"1047",45,913,251,"0"
"1047",46,910,252,"0"
"1047",47,910,251,"0"
"1047",48,910,251,"0"
"1047",49,910,251,"0"
"1047",50,910,251,"0"
"1047",51,909,252,"0"
"1047",52,909,251,"0"
"1047",53,908,251,"0"
"1047",54,905,251,"0"
"1047",55,905,251,"0"
"1047",56,903,252,"0"
"1047",57,903,251,"0"
"1047",58,903,251,"0"
"1047",59,903,251,"0"
"1047",60,901,251,"0"
"1047",61,900,251,"0"
"1047",62,899,251,"0"
"1047",63,898,252,"0"
"1047",64,895,251,"0"
"1047",65,894,252,"0"
"1047",66,894,252,"0"
"1047",67,894,251,"0"
"1047",68,894,251,"0"
"1047",69,890,251,"0"
"1047",70,889,251,"0"
"1047",71,888,251,"0"
"1047",72,883,252,"0"
"1047",73,882,252,"0"
"1047",74,880,252,"0"
"1047",75,877,252,"0"
"1047",76,874,252,"0"
"1047",77,870,252,"0"
"1047",78,870,252,"0"
"1048",0,946,250,"0"
"1048",1,945,250,"0"
"1048",2,945,250,"0"
"1048",3,944,250,"0"
"1048",4,942,250,"0"
"1048",5,940,250,"0"
"1048",6,940,250,"0"
"1048",7,939,250,"0"
"1048",8,938,250,"0"
"1048",9,937,250,"0"
"1048",10,937,250,"0"
"1048",11,936,250,"0"
"1048",12,935,250,"0"
"1048",13,935,250,"0"
"1048",14,933,251,"0"
"1048",15,933,251,"0"
"1048",16,933,250,"0"
"1048",17,933,250,"0"
"1048",18,932,250,"0"
"1048",19,931,250,"0"
"1048",20,930,250,"0"
"1048",21,929,251,"0"
"1048",22,929,250,"0"
"1048",23,928,252,"0"
"1048",24,927,251,"0"
"1048",25,927,251,"0"
"1048",26,927,251,"0"
"1048",27,926,250,"0"
"1048",28,924,251,"0"
"1048",29,924,251,"0"
"1048",30,923,252,"0"
"1048",31,923,251,"0"
"1048",32,920,251,"0"
"1048",33,919,251,"0"
"1048",34,918,251,"0"
"1048",35,918,251,"0"
"1048",36,917,251,"0"
"1048",37,915,250,"0"
"1048",38,913,252,"0"
"1048",39,913,251,"0"
"1048",40,912,251,"0"
"1048",41,909,252,"0"
"1048",42,907,251,"0"
"1048",43,906,251,"0"
"1048",44,905,251,"0"
"1048",45,903,252,"0"
"1048",46,903,252,"0"
"1048",47,902,251,"0"
"1048",48,902,251,"0"
"1048",49,901,252,"0"
"1048",50,901,252,"0"
"1048",51,901,251,"0"
"1048",52,900,252,"0"
"1048",53,900,251,"0"
"1048",54,900,251,"0"
"1048",55,898,252,"0"
"1048",56,898,251,"0"
"1048",57,897,251,"0"
"1048",58,896,252,"0"
"1048",59,894,252,"0"
"1048",60,893,251,"0"
"1048",61,892,252,"0"
"1048",62,892,252,"0"
"1048",63,892,252,"0"
"1048",64,891,251,"0"
"1048",65,888,252,"0"
"1048",66,884,252,"0"
"1048",67,883,252,"0"
"1048",68,882,251,"0"
"1048",69,882,251,"0"
"1048",70,880,251,"0"
"1048",71,880,251,"0"
"1048",72,879,252,"0"
"1048",73,879,252,"0"
"1048",74,879,252,"0"
"1048",75,879,252,"0"
"1048",76,877,252,"0"
"1048",77,874,252,"0"
"1048",78,870,252,"0"
"1048",79,868,252,"0"
"1049",0,940,250,"0"
"1049",1,940,250,"0"
"1049",2,940,250,"0"
"1049",3,940,250,"0"
"1049",4,938,251,"0"
"1049",5,938,250,"0"
"1049",6,938,250,"0"
"1049",7,937,251,"0"
"1049",8,937,251,"0"
"1049",9,937,250,"0"
"1049",10,937,250,"0"
"1049",11,936,250,"0"
"1049",12,935,250,"0"
"1049",13,935,250,"0"
"1049",14,934,251,"0"
"1049",15,934,250,"0"
"1049",16,934,250,"0"
"1049",17,933,250,"0"
"1049",18,932,251,"0"
"1049",19,931,251,"0"
"1049",20,930,251,"0"
"1049",21,927,251,"0"
"1049",22,927,251,"0"
"1049",23,923,251,"0"
"1049",24,923,250,"0"
"1049",25,922,251,"0"
"1049",26,920,251,"0"
"1049",27,918,251,"0"
"1049",28,918,251,"0"
"1049",29,918,251,"0"
"1049",30,918,251,"0"
"1049",31,917,251,"0"
"1049",32,917,251,"0"
"1049",33,917,251,"0"
"1049",34,916,252,"0"
"1049",35,916,251,"0"
"1049",36,914,251,"0"
"1049",37,913,251,"0"
"1049",38,913,251,"0"
"1049",39,911,252,"0"
"1049",40,911,251,"0"
"1049",41,911,251,"0"
"1049",42,908,251,"0"
"1049",43,905,252,"0"
"1049",44,905,251,"0"
"1049",45,904,251,"0"
"1049",46,903,252,"0"
"1049",47,902,252,"0"
"1049",48,897,251,"0"
"1049",49,894,252,"0"
"1049",50,891,251,"0"
"1049",51,890,252,"0"
"1049",52,886,252,"0"
"1049",53,881,252,"0"
"1049",54,881,251,"0"
"1049",55,879,252,"0"
"1049",56,877,252,"0"
"1049",57,872,252,"0"
"1049",58,869,252,"0"
"404",0,1059,259,"0"
"404",1,1059,259,"0"
"404",2,1059,259,"0"
"404",3,1059,259,"0"
"404",4,1059,259,"0"
"404",5,1059,259,"0"
"404",6,1059,259,"0"
"404",7,1059,259,"0"
"404",8,1059,259,"0"
"404",9,1059,259,"0"
"404",10,1059,259,"0"
"404",11,1059,259,"0"
"404",12,1059,259,"0"
"404",13,1059,259,"0"
"404",14,1059,259,"0"
"404",15,1059,259,"0"
"404",16,1059,259,"0"
"404",17,1059,259,"0"
"404",18,1059,259,"0"
"404",19,1059,259,"0"
"404",20,1059,259,"0"
"404",21,1059,259,"0"
"404",22,1059,259,"0"
"404",23,1059,259,"0"
"404",24,1059,259,"0"
"404",25,1059,259,"0"
"404",26,1059,259,"0"
"404",27,1059,259,"0"
"404",28,1059,259,"0"
"404",29,1059,259,"0"
"404",30,1059,259,"0"
"404",31,1059,259,"0"
"404",32,1059,259,"0"
"404",33,1059,259,"0"
"404",34,1059,259,"0"
"404",35,1059,259,"0"
"404",36,1059,259,"0"
"404",37,1059,259,"0"
"404",38,1059,259,"0"
"404",39,1059,259,"0"
"404",40,1059,259,"0"
"404",41,1059,259,"0"
"404",42,1059,259,"0"
"404",43,1059,259,"0"
"404",44,1059,259,"0"
"404",45,1059,259,"0"
"404",46,1059,259,"0"
"404",47,1059,259,"0"
"404",48,1059,259,"0"
"404",49,1059,259,"0"
"404",50,1059,259,"0"
"404",51,1059,259,"0"
"404",52,1059,259,"0"
"404",53,1059,259,"0"
"404",54,1059,259,"0"
"404",55,1059,259,"0"
"404",56,1059,259,"0"
"404",57,1059,259,"0"
"404",58,954,259,"0"
"404",59,950,259,"0"
"404",60,949,259,"0"
"404",61,948,259,"0"
"404",62,943,259,"0"
"404",63,939,259,"303"
"404",64,933,259,"303"
"404",65,927,259,"303"
"404",66,919,259,"303"
"404",67,918,259,"303"
"404",68,911,259,"303"
"404",69,907,259,"303"
"404",70,903,259,"303"
"404",71,902,259,"303"
"404",72,894,259,"303"
"404",73,888,259,"303"
"404",74,884,259,"303"
"404",75,883,259,"303"
"404",76,882,259,"303"
"404",77,880,259,"303"
"404",78,873,259,"303"
"404",79,866,259,"303"
"404",80,858,259,"303"
"404",81,850,259,"303"
"404",82,844,259,"303"
"404",83,839,259,"303"
"404",84,834,259,"303"
"209",0,965,251,"0"
"209",1,965,251,"0"
"209",2,965,251,"0"
"209",3,965,251,"0"
"209",4,965,251,"0"
"209",5,965,251,"0"
"209",6,965,251,"0"
"209",7,965,251,"0"
"209",8,965,251,"0"
"209",9,965,251,"0"
"209",10,965,251,"0"
"209",11,965,251,"0"
"209",12,965,251,"0"
"209",13,965,251,"0"
"209",14,965,251,"0"
"209",15,965,251,"0"
"209",16,965,251,"0"
"209",17,965,251,"0"
"209",18,965,251,"0"
"209",19,965,251,"0"
"209",20,965,251,"0"
"209",21,965,251,"0"
"209",22,965,251,"0"
"209",23,965,251,"0"
"209",24,965,251,"0"
"209",25,965,251,"0"
"209",26,965,251,"0"
"209",27,965,251,"0"
"209",28,965,251,"0"
"209",29,965,251,"0"
"209",30,965,251,"0"
"209",31,965,251,"0"
"209",32,965,251,"0"
"209",33,965,251,"0"
"209",34,965,251,"0"
"209",35,965,251,"0"
"209",36,965,251,"0"
"209",37,965,251,"0"
"209",38,965,251,"0"
"209",39,965,251,"0"
"209",40,965,251,"0"
"209",41,965,251,"0"
"209",42,965,251,"0"
"209",43,965,251,"0"
"209",44,965,251,"0"
"209",45,965,251,"0"
"209",46,965,251,"0"
"209",47,965,251,"0"
"209",48,965,251,"0"
"209",49,965,251,"0"
"209",50,965,251,"0"
"209",51,965,251,"0"
"209",52,965,251,"0"
"209",53,965,251,"0"
"209",54,965,251,"0"
"209",55,965,251,"0"
"209",56,965,251,"0"
"209",57,965,251,"0"
"209",58,965,251,"0"
"209",59,965,251,"0"
"209",60,965,251,"0"
"209",61,965,251,"0"
"209",62,965,251,"0"
"209",63,965,251,"0"
"209",64,965,251,"0"
"209",65,901,251,"0"
"209",66,897,251,"0"
"209",67,896,251,"0"
"209",68,894,251,"0"
"209",69,892,251,"0"
"209",70,891,251,"101"
"209",71,889,251,"101"
"209",72,887,251,"101"
"209",73,887,251,"101"
"209",74,885,251,"101"
"209",75,885,251,"101"
"209",76,883,251,"101"
"209",77,882,251,"101"
"209",78,881,251,"101"
"209",79,881,251,"101"
"209",80,881,251,"101"
"209",81,880,251,"101"
"209",82,880,251,"101"
"209",83,879,251,"101"
"209",84,875,251,"101"
"209",85,875,251,"101"
"209",86,874,251,"101"
"209",87,872,251,"101"
"209",88,871,251,"101"
"209",89,869,251,"101"
"209",90,865,251,"101"
"209",91,863,251,"101"
"209",92,860,251,"101"
"209",93,856,251,"101"
"209",94,854,251,"101"
"209",95,850,251,"101"
"209",96,850,251,"101"
"209",97,850,251,"101"
"209",98,846,251,"101"
"209",99,842,251,"101"
"209",100,838,251,"101"
"209",101,838,251,"101"
"209",102,838,251,"101"
"209",103,835,251,"101"
"209",104,835,251,"101"
"209",105,832,251,"101"
"209",106,828,251,"101"
"209",107,827,251,"101"
"209",108,824,251,"101"
"209",109,822,251,"101"
"209",110,818,251,"101"
"209",111,814,251,"101"
"209",112,814,251,"101"
"209",113,810,251,"101"
"209",114,807,251,"101"
"209",115,804,251,"101"
"209",116,800,251,"101"
"209",117,800,251,"101"
"209",118,796,251,"101"
"209",119,794,251,"101"
"209",120,794,251,"101"
"209",121,794,251,"101"
"209",122,794,251,"101"
"209",123,791,251,"101"
"209",124,790,251,"101"
"209",125,790,251,"101"
"209",126,787,251,"101"
"209",127,787,251,"101"
"209",128,786,251,"101"
"209",129,782,251,"101"
"209",130,780,251,"101"
"209",131,780,251,"101"
"209",132,780,251,"101"
"209",133,776,251,"101"
"209",134,775,251,"101"
"209",135,775,251,"101"
"209",136,771,251,"101"
"209",137,768,251,"101"
"209",138,764,251,"101"
"209",139,761,251,"101"
"209",140,761,251,"101"
"209",141,757,251,"101"
"209",142,753,251,"101"
"209",143,752,251,"101"
"209",144,752,251,"101"
"209",145,750,251,"101"
"209",146,748,251,"101"
"209",147,744,251,"101"
"209",148,742,251,"101"
"209",149,740,251,"101"
"209",150,736,251,"101"
"209",151,736,251,"101"
"209",152,734,251,"101"
"209",153,734,251,"101"
"209",154,734,251,"101"
"209",155,734,251,"101"
"209",156,734,251,"101"
"209",157,730,251,"101"
"209",158,727,251,"101"
"209",159,727,251,"101"
"209",160,727,251,"101"
"209",161,724,251,"101"
"209",162,724,251,"101"
"209",163,720,251,"101"
"209",164,720,251,"101"
"209",165,720,251,"101"
"209",166,716,251,"101"
"209",167,714,251,"101"
"209",168,712,251,"101"
"209",169,711,251,"101"
"209",170,711,251,"101"
"209",171,711,251,"101"
"209",172,710,251,"101"
"209",173,707,251,"101"
"209",174,705,251,"101"
"209",175,704,251,"101"
"209",176,703,251,"101"
"209",177,699,251,"101"
"209",178,699,251,"101"
"209",179,696,251,"101"
"209",180,693,251,"101"
"209",181,693,251,"101"
"209",182,689,251,"101"
"209",183,685,251,"101"
"209",184,684,251,"101"
"209",185,680,251,"101"
"209",186,678,251,"101"
"209",187,676,251,"101"
"209",188,675,251,"101"
"209",189,675,251,"101"
"209",190,674,251,"101"
"209",191,670,251,"101"
"209",192,668,251,"101"
"209",193,667,251,"101"
"209",194,665,251,"101"
"209",195,664,251,"101"
"209",196,661,251,"101"
"209",197,657,251,"101"
"209",198,653,251,"101"
"209",199,650,251,"101"
"209",200,646,251,"101"
"209",201,644,251,"101"
"209",202,644,251,"101"
"209",203,640,251,"101"
"436",0,960,242,"0"
"436",1,960,242,"0"
"436",2,960,242,"0"
"436",3,960,242,"0"
"436",4,960,242,"0"
"436",5,960,242,"0"
"436",6,960,242,"0"
"436",7,960,242,"0"
"436",8,960,242,"0"
"436",9,960,242,"0"
"436",10,960,242,"0"
"436",11,960,242,"0"
"436",12,960,242,"0"
"436",13,960,242,"0"
"436",14,960,242,"0"
"436",15,960,242,"0"
"436",16,960,242,"0"
"436",17,960,242,"0"
"436",18,960,242,"0"
"436",19,960,242,"0"
"436",20,960,242,"0"
"436",21,960,242,"0"
"436",22,960,242,"0"
"436",23,960,242,"0"
"436",24,960,242,"0"
"436",25,960,242,"0"
"436",26,960,242,"0"
"436",27,960,242,"0"
"436",28,960,242,"0"
"436",29,960,242,"0"
"436",30,960,242,"0"
"436",31,960,242,"0"
"436",32,960,242,"0"
"436",33,960,242,"0"
"436",34,960,242,"0"
"436",35,960,242,"0"
"436",36,960,242,"0"
"436",37,960,242,"0"
"436",38,960,242,"0"
"436",39,960,242,"0"
"436",40,900,242,"0"
"436",41,900,242,"0"
"436",42,898,242,"0"
"436",43,896,242,"0"
"436",44,896,242,"0"
"436",45,895,242,"303"
"436",46,889,242,"303"
"436",47,900,242,"303"
"436",48,898,242,"303"
"436",49,896,242,"303"
"436",50,896,242,"303"
"436",51,895,242,"303"
"436",52,889,242,"303"
"436",53,887,242,"303"
"436",54,883,242,"303"
"436",55,875,242,"303"
"436",56,872,242,"303"
"436",57,872,242,"303"
"393",0,905,253,"0"
"393",1,905,253,"0"
"393",2,905,253,"0"
"393",3,905,253,"0"
"393",4,905,253,"0"
"393",5,905,253,"0"
"393",6,905,253,"0"
"393",7,905,253,"0"
"393",8,905,253,"0"
"393",9,905,253,"0"
"393",10,905,253,"0"
"393",11,905,253,"0"
"393",12,905,253,"0"
"393",13,905,253,"0"
"393",14,905,253,"0"
"393",15,905,253,"0"
"393",16,905,253,"0"
"393",17,905,253,"0"
"393",18,905,253,"0"
"393",19,905,253,"0"
"393",20,905,253,"0"
"393",21,905,253,"0"
"393",22,905,253,"0"
"393",23,905,253,"0"
"393",24,905,253,"0"
"393",25,905,253,"0"
"393",26,905,253,"0"
"393",27,905,253,"0"
"393",28,905,253,"0"
"393",29,905,253,"0"
"393",30,905,253,"0"
"393",31,905,253,"0"
"393",32,905,253,"0"
"393",33,905,253,"0"
"393",34,905,253,"0"
"393",35,905,253,"0"
"393",36,905,253,"0"
"393",37,905,253,"0"
"393",38,905,253,"0"
"393",39,905,253,"0"
"393",40,905,253,"0"
"393",41,905,253,"0"
"393",42,905,253,"0"
"393",43,905,253,"0"
"393",44,905,253,"0"
"393",45,905,253,"0"
"393",46,905,253,"0"
"387",0,1036,243,"0"
"387",1,1036,243,"0"
"387",2,1036,243,"0"
"387",3,1036,243,"0"
"387",4,1036,243,"0"
"387",5,1036,243,"0"
"387",6,1036,243,"0"
"387",7,1036,243,"0"
"387",8,1036,243,"0"
"387",9,1036,243,"0"
"387",10,1036,243,"0"
"387",11,1036,243,"0"
"387",12,1036,243,"0"
"387",13,1036,243,"0"
"387",14,1036,243,"0"
"387",15,1036,243,"0"
"387",16,1036,243,"0"
"387",17,1036,243,"0"
"387",18,1036,243,"0"
"387",19,1036,243,"0"
"387",20,1036,243,"0"
"387",21,1036,243,"0"
"387",22,1036,243,"0"
"387",23,1036,243,"0"
"387",24,1036,243,"0"
"387",25,1036,243,"0"
"387",26,1036,243,"0"
"387",27,1036,243,"0"
"387",28,1036,243,"0"
"387",29,1036,243,"0"
"387",30,1036,243,"0"
"387",31,1036,243,"0"
"387",32,1036,243,"0"
"387",33,1036,243,"0"
"387",34,1036,243,"0"
"387",35,975,243,"0"
"387",36,968,243,"0"
"387",37,961,243,"0"
"387",38,961,243,"0"
"387",39,952,243,"0"
"387",40,945,243,"303"
"387",41,944,243,"303"
"387",42,941,243,"303"
"387",43,937,243,"303"
"387",44,932,243,"303"
"387",45,930,243,"303"
"387",46,926,243,"303"
"387",47,921,243,"303"
"387",48,914,243,"303"
"387",49,908,243,"303"
"387",50,902,243,"303"
"387",51,952,243,"303"
"387",52,945,243,"303"
"387",53,944,243,"303"
"387",54,941,243,"303"
"387",55,937,243,"303"
"387",56,932,243,"303"
"387",57,930,243,"303"
"387",58,926,243,"303"
"387",59,921,243,"303"
"387",60,914,243,"303"
"387",61,908,243,"303"
"387",62,902,243,"303"
"387",63,896,243,"303"
"387",64,894,243,"303"
"387",65,887,243,"303"
"387",66,880,243,"303"
"387",67,876,243,"303"
"387",68,871,243,"303"
"387",69,866,243,"303"
"387",70,864,243,"303"
"111",0,1071,254,"0"
"111",1,1071,254,"0"
"111",2,1071,254,"0"
"111",3,1071,254,"0"
"111",4,1071,254,"0"
"111",5,1071,254,"0"
"111",6,1071,254,"0"
"111",7,1071,254,"0"
"111",8,1071,254,"0"
"111",9,1071,254,"0"
"111",10,1071,254,"0"
"111",11,1071,254,"0"
"111",12,1071,254,"0"
"111",13,1071,254,"0"
"111",14,1071,254,"0"
"111",15,1071,254,"0"
"111",16,1071,254,"0"
"111",17,1071,254,"0"
"111",18,1071,254,"0"
"111",19,1071,254,"0"
"111",20,1071,254,"0"
"111",21,1071,254,"0"
"111",22,1071,254,"0"
"111",23,1071,254,"0"
"111",24,1071,254,"0"
"111",25,1071,254,"0"
"111",26,1071,254,"0"
"111",27,1071,254,"0"
"111",28,1071,254,"0"
"111",29,1071,254,"0"
"111",30,1071,254,"0"
"111",31,1071,254,"0"
"111",32,1071,254,"0"
"111",33,1071,254,"0"
"111",34,1071,254,"0"
"111",35,1071,254,"0"
"111",36,1071,254,"0"
"111",37,1071,254,"0"
"111",38,1071,254,"0"
"111",39,1071,254,"0"
"111",40,1071,254,"0"
"111",41,1071,254,"0"
"111",42,1071,254,"0"
"111",43,1071,254,"0"
"111",44,1071,254,"0"
"111",45,1071,254,"0"
"111",46,1071,254,"0"
"111",47,1071,254,"0"
"111",48,1071,254,"0"
"111",49,1071,254,"0"
"111",50,1071,254,"0"
